Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
72664-SYL,Female,39,No,Sylhet,4,36,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,811.12,51192.38,0.0,0.0,818.4,52010.78,Stayed,Not Applicable,Not Applicable
78178-RAN,Male,23,Yes,Rangpur,6,1,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,872.25,62321.62,0.0,0.0,1533.6,63855.23,Stayed,Not Applicable,Not Applicable
31311-BAR,Male,66,Yes,Barishal,9,8,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,667.5,4540.88,0.0,0.0,2203.43,6744.3,Stayed,Not Applicable,Not Applicable
78389-RAJ,Female,51,No,Rajshahi,4,36,Deal 3,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,558.0,14792.62,0.0,0.0,9448.65,24241.28,Stayed,Not Applicable,Not Applicable
22119-CTG,Male,31,Yes,Chattogram,5,5,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,150.38,252.75,0.0,0.0,27.15,279.9,Joined,Not Applicable,Not Applicable
47077-CTG,Female,31,Yes,Chattogram,9,3,Deal 3,No,No,Yes,Mobile Broadband,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,262.88,6333.38,0.0,0.0,0.0,6333.38,Stayed,Not Applicable,Not Applicable
94522-CTG,Male,77,Yes,Chattogram,0,25,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,560.62,15834.75,0.0,0.0,8687.25,24522.0,Stayed,Not Applicable,Not Applicable
53287-DHK,Female,69,Yes,Dhaka,3,7,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,791.25,46541.25,0.0,0.0,7368.9,53910.15,Churned,Attitude,Attitude of support person
21811-SYL,Male,29,No,Sylhet,13,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,639.38,6414.75,0.0,750.0,151.5,7316.25,Churned,Competitor,Competitor offered more data
16554-RAN,Female,64,No,Rangpur,2,15,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,564.0,4753.88,0.0,0.0,625.73,5379.6,Stayed,Not Applicable,Not Applicable
32681-DHK,Female,83,Yes,Dhaka,3,1,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,632.62,3561.75,0.0,0.0,1291.95,4853.7,Churned,Other,Deceased
92676-DHK,Male,46,No,Dhaka,1,34,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,633.38,43864.5,0.0,300.0,20141.1,64305.6,Stayed,Not Applicable,Not Applicable
37347-RAJ,Female,65,No,Rajshahi,4,13,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,768.0,48538.88,0.0,0.0,5172.75,53711.62,Stayed,Not Applicable,Not Applicable
53535-MYM,Female,28,No,Mymensingh,11,10,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,866.62,60957.0,0.0,0.0,5360.25,66317.25,Churned,Dissatisfaction,Network reliability
39219-KHU,Female,58,Yes,Khulna,6,35,Deal 3,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,189.75,5072.62,0.0,0.0,1044.38,6117.0,Churned,Price,Long distance charges
17059-RAN,Female,49,Yes,Rangpur,9,32,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,144.38,6481.5,0.0,0.0,8393.85,14875.35,Stayed,Not Applicable,Not Applicable
23294-KHU,Female,68,Yes,Khulna,8,28,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,859.88,45371.25,0.0,0.0,4617.0,49988.25,Stayed,Not Applicable,Not Applicable
47612-RAJ,Female,58,Yes,Rajshahi,10,35,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,788.25,11870.62,0.0,0.0,2518.88,14389.5,Churned,Competitor,Competitor made better offer
14331-DHK,Female,46,Yes,Dhaka,14,30,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,145.5,1485.75,0.0,0.0,742.5,2228.25,Stayed,Not Applicable,Not Applicable
76357-DHK,Female,46,No,Dhaka,5,33,No Deal,No,No,Yes,Mobile Broadband,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,377.62,8241.38,0.0,0.0,0.0,8241.38,Stayed,Not Applicable,Not Applicable
77938-SYL,Female,19,No,Sylhet,14,11,No Deal,No,No,Yes,Mobile Broadband,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,433.5,30294.75,7.58,0.0,0.0,30287.17,Stayed,Not Applicable,Not Applicable
81013-RAN,Male,51,Yes,Rangpur,3,29,Deal 3,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,632.25,18289.5,0.0,975.0,5564.25,24828.75,Stayed,Not Applicable,Not Applicable
17799-DHK,Male,21,No,Dhaka,10,10,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,754.12,53353.12,127.42,0.0,15091.05,68316.75,Stayed,Not Applicable,Not Applicable
46189-DHK,Female,30,No,Dhaka,13,6,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,148.5,4324.88,0.0,0.0,2207.25,6532.12,Stayed,Not Applicable,Not Applicable
62148-SYL,Male,21,Yes,Sylhet,1,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,636.0,2789.25,0.0,0.0,863.1,3652.35,Churned,Competitor,Competitor made better offer
31049-KHU,Female,61,No,Khulna,7,8,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,643.88,1254.75,0.0,0.0,212.1,1466.85,Churned,Competitor,Competitor made better offer
11340-SYL,Female,21,No,Sylhet,8,7,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,149.62,1646.25,0.0,0.0,589.5,2235.75,Stayed,Not Applicable,Not Applicable
41758-CTG,Male,70,No,Chattogram,10,15,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,565.12,2050.5,0.0,0.0,1092.0,3142.5,Stayed,Not Applicable,Not Applicable
63633-KHU,Male,65,Yes,Khulna,11,24,Deal 2,No,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,366.0,19162.88,0.0,0.0,0.0,19162.88,Stayed,Not Applicable,Not Applicable
74023-SYL,Female,20,Yes,Sylhet,6,11,No Deal,Yes,Yes,Yes,Mobile Broadband,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,353.62,1673.62,0.0,0.0,825.38,2499.0,Churned,Competitor,Competitor made better offer
14575-DHK,Male,35,No,Dhaka,14,1,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,151.12,1241.25,0.0,0.0,172.2,1413.45,Stayed,Not Applicable,Not Applicable
79168-DHK,Female,78,No,Dhaka,2,10,Deal 5,Yes,No,Yes,Mobile Broadband,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,332.25,669.75,0.0,0.0,358.65,1028.4,Joined,Not Applicable,Not Applicable
66712-RAN,Female,47,Yes,Rangpur,6,33,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,632.25,1762.88,0.0,0.0,308.7,2071.57,Joined,Not Applicable,Not Applicable
72939-RAN,Male,35,No,Rangpur,4,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,446.62,8584.5,0.0,0.0,1688.62,10273.12,Stayed,Not Applicable,Not Applicable
57115-CTG,Female,56,Yes,Chattogram,6,18,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,522.38,36811.88,0.0,0.0,1976.4,38788.28,Stayed,Not Applicable,Not Applicable
68244-KHU,Male,77,Yes,Khulna,13,26,Deal 2,No,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,270.75,17241.75,0.0,0.0,0.0,17241.75,Stayed,Not Applicable,Not Applicable
22915-DHK,Female,41,Yes,Dhaka,10,23,No Deal,No,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,424.5,28419.0,0.0,0.0,0.0,28419.0,Stayed,Not Applicable,Not Applicable
32554-DHK,Male,28,No,Dhaka,0,21,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,569.25,569.25,0.0,0.0,334.2,903.45,Churned,Competitor,Competitor made better offer
69435-SYL,Female,20,Yes,Sylhet,4,6,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,594.0,35737.5,0.0,0.0,6880.5,42618.0,Stayed,Not Applicable,Not Applicable
76712-RAJ,Female,42,No,Rajshahi,12,2,No Deal,No,No,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,337.5,16472.25,0.0,0.0,0.0,16472.25,Stayed,Not Applicable,Not Applicable
65631-RAN,Female,50,No,Rangpur,15,7,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,641.62,641.62,0.0,0.0,250.05,891.67,Churned,Other,Moved
86508-DHK,Male,50,No,Dhaka,8,7,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,700.12,10834.88,0.0,0.0,5504.62,16339.5,Churned,Competitor,Competitor had better devices
87360-DHK,Female,64,No,Dhaka,4,9,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,822.38,40543.5,0.0,0.0,12963.75,53507.25,Stayed,Not Applicable,Not Applicable
46487-KHU,Female,20,No,Khulna,3,1,Deal 1,Yes,Yes,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,672.75,47544.75,0.0,0.0,18225.0,65769.75,Stayed,Not Applicable,Not Applicable
38198-RAJ,Female,32,No,Rajshahi,9,26,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,631.88,28857.0,0.0,750.0,14928.15,44535.15,Stayed,Not Applicable,Not Applicable
75857-DHK,Female,38,No,Dhaka,10,24,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,694.88,50497.5,0.0,0.0,16200.0,66697.5,Stayed,Not Applicable,Not Applicable
53815-CTG,Female,36,No,Chattogram,2,4,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,147.75,147.75,0.0,0.0,257.1,404.85,Joined,Not Applicable,Not Applicable
34110-DHK,Female,20,Yes,Dhaka,6,3,No Deal,Yes,Yes,Yes,Mobile Broadband,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,375.75,375.75,0.0,0.0,218.47,594.23,Joined,Not Applicable,Not Applicable
32391-CTG,Male,64,Yes,Chattogram,13,29,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,693.38,46056.38,0.0,0.0,1291.42,47347.8,Stayed,Not Applicable,Not Applicable
12266-BAR,Female,46,No,Barishal,2,5,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,597.38,29027.25,0.0,0.0,3218.4,32245.65,Stayed,Not Applicable,Not Applicable
97111-KHU,Female,21,Yes,Khulna,12,12,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,824.25,57181.5,0.0,0.0,22631.4,79812.9,Stayed,Not Applicable,Not Applicable
83158-KHU,Male,65,Yes,Khulna,1,32,Deal 2,Yes,Yes,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,610.5,32658.38,0.0,0.0,16122.6,48780.97,Stayed,Not Applicable,Not Applicable
67464-KHU,Female,40,No,Khulna,13,15,Deal 1,Yes,No,Yes,Mobile Broadband,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,379.12,25738.12,0.0,0.0,23567.25,49305.38,Stayed,Not Applicable,Not Applicable
81184-CTG,Male,60,No,Chattogram,9,36,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,607.88,16703.25,0.0,0.0,3538.5,20241.75,Churned,Competitor,Competitor had better devices
54671-BAR,Female,27,Yes,Barishal,6,22,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,468.38,15341.62,0.0,0.0,7987.2,23328.83,Stayed,Not Applicable,Not Applicable
73571-DHK,Male,77,No,Dhaka,14,20,No Deal,Yes,No,Yes,Mobile Broadband,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,564.0,14470.12,0.0,0.0,1421.55,15891.67,Churned,Attitude,Attitude of support person
12056-CTG,Male,27,No,Chattogram,2,20,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,678.0,2013.38,0.0,0.0,708.3,2721.67,Joined,Not Applicable,Not Applicable
73101-SYL,Male,21,Yes,Sylhet,4,3,Deal 5,Yes,Yes,Yes,Mobile Broadband,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,642.38,1361.25,0.0,0.0,606.45,1967.7,Churned,Competitor,Competitor made better offer
84766-DHK,Female,53,No,Dhaka,9,2,No Deal,Yes,No,Yes,Mobile Broadband,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,546.75,4885.5,0.0,0.0,2395.58,7281.07,Churned,Competitor,Competitor made better offer
33497-BAR,Female,51,Yes,Barishal,14,1,Deal 2,Yes,Yes,Yes,Mobile Broadband,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,528.75,26149.88,0.0,0.0,16683.75,42833.62,Stayed,Not Applicable,Not Applicable
95107-RAJ,Female,47,Yes,Rajshahi,11,36,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,150.75,10422.0,0.0,0.0,16523.48,26945.47,Stayed,Not Applicable,Not Applicable
57610-SYL,Female,79,No,Sylhet,2,24,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,561.75,17275.12,0.0,0.0,11361.6,28636.72,Churned,Attitude,Attitude of support person
71415-RAJ,Female,53,Yes,Rajshahi,1,23,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,755.25,11420.25,0.0,0.0,3272.4,14692.65,Stayed,Not Applicable,Not Applicable
28330-RAN,Female,40,No,Rangpur,0,30,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,792.38,50384.25,0.0,0.0,8939.48,59323.72,Stayed,Not Applicable,Not Applicable
43171-DHK,Male,41,No,Dhaka,1,7,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,857.25,60439.12,0.0,0.0,8607.6,69046.72,Stayed,Not Applicable,Not Applicable
57568-RAJ,Female,39,No,Rajshahi,14,15,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,148.12,441.38,0.0,0.0,554.17,995.55,Churned,Attitude,Attitude of support person
12377-DHK,Female,18,No,Dhaka,15,2,No Deal,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,182.62,4038.75,0.0,0.0,8283.45,12322.2,Stayed,Not Applicable,Not Applicable
63614-CTG,Female,58,No,Chattogram,3,23,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,523.88,38267.62,189.3,0.0,15319.8,53398.12,Stayed,Not Applicable,Not Applicable
78895-BAR,Male,24,Yes,Barishal,12,4,Deal 5,No,No,Yes,Mobile Broadband,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-22.5,3492.75,0.0,0.0,0.0,3492.75,Stayed,Not Applicable,Not Applicable
54667-RAJ,Male,51,Yes,Rajshahi,11,33,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,408.0,3563.25,0.0,0.0,93.6,3656.85,Stayed,Not Applicable,Not Applicable
74887-DHK,Female,35,No,Dhaka,12,10,Deal 1,No,No,Yes,Mobile Broadband,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,379.12,25234.12,0.0,825.0,0.0,26059.12,Stayed,Not Applicable,Not Applicable
78121-DHK,Male,33,Yes,Dhaka,0,17,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,157.88,853.88,0.0,0.0,1284.75,2138.62,Churned,Attitude,Attitude of support person
99322-BAR,Female,34,Yes,Barishal,11,10,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,777.75,37772.25,0.0,0.0,16291.28,54063.53,Churned,Competitor,Competitor had better devices
44370-RAJ,Female,61,No,Rajshahi,12,15,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,149.62,9261.0,0.0,0.0,18125.1,27386.1,Stayed,Not Applicable,Not Applicable
89415-CTG,Female,73,Yes,Chattogram,3,23,Deal 4,No,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mobile Banking (bKash/Nagad),219.75,2669.25,0.0,0.0,0.0,2669.25,Stayed,Not Applicable,Not Applicable
17308-BAR,Female,59,No,Barishal,10,12,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,410.62,11327.25,0.0,0.0,7328.48,18655.72,Stayed,Not Applicable,Not Applicable
82027-DHK,Female,60,No,Dhaka,15,25,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,454.12,14869.5,0.0,0.0,11762.62,26632.12,Stayed,Not Applicable,Not Applicable
82321-BAR,Female,35,Yes,Barishal,7,32,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,646.5,33930.38,0.0,0.0,1753.65,35684.03,Stayed,Not Applicable,Not Applicable
84842-RAJ,Female,61,Yes,Rajshahi,9,20,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,715.88,715.88,0.0,0.0,41.92,757.8,Churned,Competitor,Competitor had better devices
59949-KHU,Female,39,Yes,Khulna,7,10,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,479.62,2385.75,0.0,0.0,523.5,2909.25,Stayed,Not Applicable,Not Applicable
28452-DHK,Male,60,Yes,Dhaka,8,34,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,490.12,9238.88,0.0,450.0,5955.07,15643.95,Stayed,Not Applicable,Not Applicable
41986-SYL,Male,30,No,Sylhet,11,30,No Deal,No,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,376.5,19155.0,202.58,0.0,0.0,18952.42,Stayed,Not Applicable,Not Applicable
15658-RAN,Female,56,No,Rangpur,8,33,No Deal,No,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,478.5,35132.25,0.0,0.0,0.0,35132.25,Stayed,Not Applicable,Not Applicable
28367-KHU,Female,49,Yes,Khulna,9,23,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,150.38,4608.38,72.98,0.0,3578.4,8113.8,Stayed,Not Applicable,Not Applicable
67882-SYL,Female,43,Yes,Sylhet,2,8,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,758.62,6321.75,0.0,0.0,1012.8,7334.55,Churned,Competitor,Competitor made better offer
97824-CTG,Female,38,Yes,Chattogram,11,15,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,One Year,No,Mobile Banking (bKash/Nagad),487.5,18988.5,0.0,1050.0,11546.62,31585.13,Stayed,Not Applicable,Not Applicable
63437-DHK,Female,34,Yes,Dhaka,12,16,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,144.38,645.38,0.0,0.0,787.88,1433.25,Stayed,Not Applicable,Not Applicable
83900-BAR,Female,55,Yes,Barishal,2,31,No Deal,No,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,270.38,3019.5,0.0,750.0,0.0,3769.5,Stayed,Not Applicable,Not Applicable
46172-MYM,Male,60,Yes,Mymensingh,1,20,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,720.75,3400.5,0.0,0.0,1165.88,4566.38,Churned,Competitor,Competitor made better offer
52174-DHK,Female,64,No,Dhaka,7,5,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,142.88,2449.88,0.0,0.0,4981.2,7431.07,Stayed,Not Applicable,Not Applicable
68783-SYL,Female,76,No,Sylhet,6,23,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,793.12,55371.38,0.0,0.0,3248.25,58619.62,Stayed,Not Applicable,Not Applicable
59509-MYM,Male,27,No,Mymensingh,5,20,No Deal,No,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,303.0,3169.5,0.0,0.0,0.0,3169.5,Stayed,Not Applicable,Not Applicable
43887-DHK,Female,62,Yes,Dhaka,4,27,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,743.62,45075.38,0.0,0.0,22568.48,67643.85,Churned,Dissatisfaction,Service dissatisfaction
57878-DHK,Female,54,No,Dhaka,13,33,No Deal,Yes,No,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,636.0,45345.75,0.0,0.0,12279.45,57625.2,Stayed,Not Applicable,Not Applicable
18160-KHU,Male,54,No,Khulna,13,5,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,148.88,1341.0,0.0,0.0,2749.95,4090.95,Stayed,Not Applicable,Not Applicable
49879-DHK,Female,65,No,Dhaka,13,32,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,370.88,2359.5,0.0,0.0,1762.2,4121.7,Stayed,Not Applicable,Not Applicable
87436-KHU,Female,60,Yes,Khulna,4,26,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,666.0,17057.62,0.0,375.0,7427.55,24860.17,Churned,Dissatisfaction,Service dissatisfaction
78962-KHU,Male,34,Yes,Khulna,7,6,Deal 5,Yes,No,Yes,Mobile Broadband,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mobile Banking (bKash/Nagad),413.62,2421.75,0.0,0.0,314.1,2735.85,Stayed,Not Applicable,Not Applicable
75305-KHU,Male,57,No,Khulna,9,28,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,636.0,6665.62,0.0,0.0,2522.02,9187.65,Stayed,Not Applicable,Not Applicable
44755-CTG,Female,28,Yes,Chattogram,9,19,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,604.12,604.12,0.0,0.0,327.53,931.65,Churned,Competitor,Competitor had better devices
36995-KHU,Female,36,No,Khulna,0,33,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,151.12,7300.12,0.0,0.0,1036.35,8336.48,Stayed,Not Applicable,Not Applicable
82129-CTG,Female,26,No,Chattogram,9,8,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,440.25,1264.5,0.0,0.0,258.07,1522.57,Joined,Not Applicable,Not Applicable
